tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	110121108	0	live	LOC110121108		VISTA enhancer hs1450			1	NC_000001.11	61587761	61590236	plus	0		
9606	Homo sapiens	110121107	0	live	LOC110121107		VISTA enhancer hs1449			5	NC_000005.10	132265137	132266411	plus	0		
9606	Homo sapiens	110121106	0	live	LOC110121106		VISTA enhancer hs1447			9	NC_000009.12	111161070	111165765	plus	0		
9606	Homo sapiens	110121105	0	live	LOC110121105		VISTA enhancer hs1442			1	NC_000001.11	169941255	169943938	plus	0		
9606	Homo sapiens	110121104	0	live	LOC110121104		VISTA enhancer hs1438			4	NC_000004.12	94668294	94670308	plus	0		
9606	Homo sapiens	110121103	0	live	LOC110121103		VISTA enhancer hs1436			3	NC_000003.12	54983448	54984533	plus	0		
9606	Homo sapiens	110121102	0	live	LOC110121102		VISTA enhancer hs1433			3	NC_000003.12	169240545	169245156	plus	0		
9606	Homo sapiens	110121101	0	live	LOC110121101		VISTA enhancer hs1432			5	NC_000005.10	82023063	82025864	plus	0		
9606	Homo sapiens	110121100	0	live	LOC110121100		VISTA enhancer hs1431			8	NC_000008.11	48581590	48583174	plus	0		
9606	Homo sapiens	110121099	0	live	LOC110121099		VISTA enhancer hs1430			7	NC_000007.14	28075284	28078152	plus	0		
9606	Homo sapiens	110121098	0	live	LOC110121098		VISTA enhancer hs1428			1	NC_000001.11	118485403	118487332	plus	0		
9606	Homo sapiens	110121097	0	live	LOC110121097		VISTA enhancer hs1425			7	NC_000007.14	70131993	70133277	plus	0		
9606	Homo sapiens	110121096	0	live	LOC110121096		VISTA enhancer hs1422			8	NC_000008.11	77457982	77460182	plus	0		
9606	Homo sapiens	110121094	0	live	LOC110121094		VISTA enhancer hs1418			7	NC_000007.14	155471352	155473114	plus	0		
9606	Homo sapiens	110121093	0	live	LOC110121093		VISTA enhancer hs1417			9	NC_000009.12	95512060	95513032	plus	0		
9606	Homo sapiens	110121092	0	live	LOC110121092		VISTA enhancer hs1413			3	NC_000003.12	158367861	158369043	plus	0		
9606	Homo sapiens	110121091	0	live	LOC110121091		VISTA enhancer hs1391			6	NC_000006.12	3349163	3352023	plus	0		
9606	Homo sapiens	110121090	0	live	LOC110121090		VISTA enhancer hs1390			9	NC_000009.12	38425499	38429778	plus	0		
9606	Homo sapiens	110121089	0	live	LOC110121089		VISTA enhancer hs1389			4	NC_000004.12	125518677	125520859	plus	0		
9606	Homo sapiens	110121088	0	live	LOC110121088		VISTA enhancer hs1388			1	NC_000001.11	33363188	33365346	plus	0		
9606	Homo sapiens	110121087	0	live	LOC110121087		VISTA enhancer hs1387			3	NC_000003.12	63687152	63689110	plus	0		
9606	Homo sapiens	110121086	0	live	LOC110121086		VISTA enhancer hs1386			2	NC_000002.12	150326360	150328958	plus	0		
9606	Homo sapiens	110121085	0	live	LOC110121085		VISTA enhancer hs1385			2	NC_000002.12	3264425	3267078	plus	0		
9606	Homo sapiens	110121084	0	live	LOC110121084		VISTA enhancer hs1375			5	NC_000005.10	124994956	124997237	plus	0		
9606	Homo sapiens	110121083	0	live	LOC110121083		VISTA enhancer hs1374			4	NC_000004.12	89995882	89999902	plus	0		
9606	Homo sapiens	110121082	0	live	LOC110121082		VISTA enhancer hs1371			5	NC_000005.10	125372642	125374699	plus	0		
9606	Homo sapiens	110121081	0	live	LOC110121081		VISTA enhancer hs1368			1	NC_000001.11	204454830	204455807	plus	0		
9606	Homo sapiens	110121080	0	live	LOC110121080		VISTA enhancer hs1366			6	NC_000006.12	38390914	38392308	plus	0		
9606	Homo sapiens	110121079	0	live	LOC110121079		VISTA enhancer hs1364			8	NC_000008.11	58255651	58257562	plus	0		
9606	Homo sapiens	110121078	0	live	LOC110121078		VISTA enhancer hs1361			4	NC_000004.12	152366503	152369365	plus	0		
9606	Homo sapiens	110121077	0	live	LOC110121077		VISTA enhancer hs1360			9	NC_000009.12	79661205	79663619	plus	0		
9606	Homo sapiens	110121076	0	live	LOC110121076		VISTA enhancer hs1359			9	NC_000009.12	81649280	81652035	plus	0		
9606	Homo sapiens	110121074	0	live	LOC110121074		VISTA enhancer hs1352			6	NC_000006.12	23179784	23181958	plus	0		
9606	Homo sapiens	110121073	0	live	LOC110121073		VISTA enhancer hs1351			6	NC_000006.12	135280560	135282914	plus	0		
9606	Homo sapiens	110121072	0	live	LOC110121072		VISTA enhancer hs1350			9	NC_000009.12	3401031	3402562	plus	0		
9606	Homo sapiens	110121071	0	live	LOC110121071		VISTA enhancer hs1348			2	NC_000002.12	50613290	50616899	plus	0		
9606	Homo sapiens	110121070	0	live	LOC110121070		VISTA enhancer hs1345			5	NC_000005.10	107964162	107967275	plus	0		
9606	Homo sapiens	110121069	0	live	LOC110121069		VISTA enhancer hs1344			3	NC_000003.12	193943028	193944689	plus	0		
9606	Homo sapiens	110121068	0	live	LOC110121068		VISTA enhancer hs1340			6	NC_000006.12	20866874	20870298	plus	0		
9606	Homo sapiens	110121067	0	live	LOC110121067		VISTA enhancer hs1339			9	NC_000009.12	89677569	89678974	plus	0		
9606	Homo sapiens	110121066	0	live	LOC110121066		VISTA enhancer hs1336			7	NC_000007.14	34058350	34060399	plus	0		
9606	Homo sapiens	110121065	0	live	LOC110121065		VISTA enhancer hs1335			6	NC_000006.12	22148345	22151158	plus	0		
9606	Homo sapiens	110121064	0	live	LOC110121064		VISTA enhancer hs1332			3	NC_000003.12	182240986	182243339	plus	0		
9606	Homo sapiens	110121063	0	live	LOC110121063		VISTA enhancer hs1331			1	NC_000001.11	167327717	167329809	plus	0		
9606	Homo sapiens	110121062	0	live	LOC110121062		VISTA enhancer hs1329			8	NC_000008.11	28513350	28514343	plus	0		
9606	Homo sapiens	110121061	0	live	LOC110121061		VISTA enhancer hs1328			9	NC_000009.12	130478260	130479710	plus	0		
9606	Homo sapiens	110121060	0	live	LOC110121060		VISTA enhancer hs1327			5	NC_000005.10	2204343	2208266	plus	0		
9606	Homo sapiens	110121059	0	live	LOC110121059		VISTA enhancer hs1326			8	NC_000008.11	59028655	59031077	plus	0		
9606	Homo sapiens	110121058	0	live	LOC110121058		VISTA enhancer hs1325			7	NC_000007.14	25752283	25754662	plus	0		
9606	Homo sapiens	110121057	0	live	LOC110121057		VISTA enhancer hs1324			1	NC_000001.11	213324769	213327791	plus	0		
9606	Homo sapiens	110121056	0	live	LOC110121056		VISTA enhancer hs1322			1	NC_000001.11	198294432	198296612	plus	0		
9606	Homo sapiens	110121055	0	live	LOC110121055		VISTA enhancer hs1321			5	NC_000005.10	51172116	51174155	plus	0		
9606	Homo sapiens	110121054	0	live	LOC110121054		VISTA enhancer hs1318			8	NC_000008.11	76685772	76688410	plus	0		
9606	Homo sapiens	110121053	0	live	LOC110121053		VISTA enhancer hs1316			3	NC_000003.12	62420142	62422424	plus	0		
9606	Homo sapiens	110121052	0	live	LOC110121052		VISTA enhancer hs1315			6	NC_000006.12	9095101	9096752	plus	0		
9606	Homo sapiens	110121051	0	live	LOC110121051		VISTA enhancer hs1310			6	NC_000006.12	170438007	170439776	plus	0		
9606	Homo sapiens	110121050	0	live	LOC110121050		VISTA enhancer hs1309			1	NC_000001.11	61452123	61454518	plus	0		
9606	Homo sapiens	110121049	0	live	LOC110121049		VISTA enhancer hs1308			7	NC_000007.14	127534332	127537492	plus	0		
9606	Homo sapiens	110121048	0	live	LOC110121048		VISTA enhancer hs1305			8	NC_000008.11	79962126	79964511	plus	0		
9606	Homo sapiens	110121047	0	live	LOC110121047		VISTA enhancer hs1303			2	NC_000002.12	104051414	104054190	plus	0		
9606	Homo sapiens	110121046	0	live	LOC110121046		VISTA enhancer hs1302			6	NC_000006.12	112501111	112505123	plus	0		
9606	Homo sapiens	110121045	0	live	LOC110121045		VISTA enhancer hs1273			2	NC_000002.12	19574354	19576457	plus	0		
9606	Homo sapiens	110121044	0	live	LOC110121044		VISTA enhancer hs1268			7	NC_000007.14	155754922	155756094	plus	0		
9606	Homo sapiens	110121043	0	live	LOC110121043		VISTA enhancer hs1258			9	NC_000009.12	95495577	95497123	plus	0		
9606	Homo sapiens	110121042	0	live	LOC110121042		VISTA enhancer hs1257			1	NC_000001.11	218034090	218035156	plus	0		
9606	Homo sapiens	110121041	0	live	LOC110121041		VISTA enhancer hs1256			5	NC_000005.10	174733171	174734831	plus	0		
9606	Homo sapiens	110121039	0	live	LOC110121039		VISTA enhancer hs1244			2	NC_000002.12	66824969	66825769	plus	0		
9606	Homo sapiens	110121038	0	live	LOC110121038		VISTA enhancer hs1239			8	NC_000008.11	63651714	63653415	plus	0		
9606	Homo sapiens	110121037	0	live	LOC110121037		VISTA enhancer hs1235			1	NC_000001.11	164650801	164651927	plus	0		
9606	Homo sapiens	110121036	0	live	LOC110121036		VISTA enhancer hs1233			6	NC_000006.12	98056158	98058182	plus	0		
9606	Homo sapiens	110121035	0	live	LOC110121035		VISTA enhancer hs1227			5	NC_000005.10	91975959	91977069	plus	0		
9606	Homo sapiens	110121034	0	live	LOC110121034		VISTA enhancer hs1226			7	NC_000007.14	21041182	21042467	plus	0		
9606	Homo sapiens	110121033	0	live	LOC110121033		VISTA enhancer hs1224			3	NC_000003.12	147933889	147935649	plus	0		
9606	Homo sapiens	110121032	0	live	LOC110121032		VISTA enhancer hs1220			6	NC_000006.12	97764453	97766825	plus	0		
9606	Homo sapiens	110121031	0	live	LOC110121031		VISTA enhancer hs1217			1	NC_000001.11	87599358	87600847	plus	0		
9606	Homo sapiens	110121030	0	live	LOC110121030		VISTA enhancer hs1213			7	NC_000007.14	42213232	42214961	plus	0		
9606	Homo sapiens	110121029	0	live	LOC110121029		VISTA enhancer hs1212			2	NC_000002.12	102921903	102923410	plus	0		
9606	Homo sapiens	110121027	0	live	LOC110121027		VISTA enhancer hs1208			5	NC_000005.10	158590760	158592059	plus	0		
9606	Homo sapiens	110121026	0	live	LOC110121026		VISTA enhancer hs1203			3	NC_000003.12	148084570	148085799	plus	0		
9606	Homo sapiens	110121025	0	live	LOC110121025		VISTA enhancer hs1202			1	NC_000001.11	164634904	164636237	plus	0		
9606	Homo sapiens	110121024	0	live	LOC110121024		VISTA enhancer hs1199			2	NC_000002.12	58874936	58876245	plus	0		
9606	Homo sapiens	110121023	0	live	LOC110121023		VISTA enhancer hs1198			1	NC_000001.11	88070036	88072707	plus	0		
9606	Homo sapiens	110121022	0	live	LOC110121022		VISTA enhancer hs1192			7	NC_000007.14	114823742	114824407	plus	0		
9606	Homo sapiens	110121021	0	live	LOC110121021		VISTA enhancer hs1191			1	NC_000001.11	164836270	164837557	plus	0		
9606	Homo sapiens	110121020	0	live	LOC110121020		VISTA enhancer hs1187			5	NC_000005.10	51095065	51096423	plus	0		
9606	Homo sapiens	110121019	0	live	LOC110121019		VISTA enhancer hs1185			1	NC_000001.11	163538175	163539349	plus	0		
9606	Homo sapiens	110121018	0	live	LOC110121018		VISTA enhancer hs1181			2	NC_000002.12	58951857	58953107	plus	0		
9606	Homo sapiens	110121017	0	live	LOC110121017		VISTA enhancer hs1177			2	NC_000002.12	104683886	104685199	plus	0		
9606	Homo sapiens	110121016	0	live	LOC110121016		VISTA enhancer hs1175			6	NC_000006.12	19975926	19977282	plus	0		
9606	Homo sapiens	110121015	0	live	LOC110121015		VISTA enhancer hs1174			2	NC_000002.12	58521205	58523005	plus	0		
9606	Homo sapiens	110121014	0	live	LOC110121014		VISTA enhancer hs1173			3	NC_000003.12	147660760	147662816	plus	0		
9606	Homo sapiens	110121013	0	live	LOC110121013		VISTA enhancer hs1172			5	NC_000005.10	93298996	93300770	plus	0		
9606	Homo sapiens	110121012	0	live	LOC110121012		VISTA enhancer hs1170			5	NC_000005.10	93190360	93191647	plus	0		
9606	Homo sapiens	110121011	0	live	LOC110121011		VISTA enhancer hs1163			9	NC_000009.12	79975399	79978259	plus	0		
9606	Homo sapiens	110121010	0	live	LOC110121010		VISTA enhancer hs1161			1	NC_000001.11	87560180	87561520	plus	0		
9606	Homo sapiens	110121009	0	live	LOC110121009		VISTA enhancer hs1153			5	NC_000005.10	92884141	92885426	plus	0		
9606	Homo sapiens	110121008	0	live	LOC110121008		VISTA enhancer hs1152			2	NC_000002.12	58632862	58634539	plus	0		
9606	Homo sapiens	110121007	0	live	LOC110121007		VISTA enhancer hs1149			3	NC_000003.12	71524456	71525389	plus	0		
9606	Homo sapiens	110121006	0	live	LOC110121006		VISTA enhancer hs1148			7	NC_000007.14	20979932	20981581	plus	0		
9606	Homo sapiens	110121005	0	live	LOC110121005		VISTA enhancer hs1147			2	NC_000002.12	103669000	103670334	plus	0		
9606	Homo sapiens	110121004	0	live	LOC110121004		VISTA enhancer hs1144			1	NC_000001.11	164699355	164700586	plus	0		
9606	Homo sapiens	110121003	0	live	LOC110121003		VISTA enhancer hs1142			2	NC_000002.12	60627921	60629753	plus	0		
9606	Homo sapiens	110121002	0	live	LOC110121002		VISTA enhancer hs1139			1	NC_000001.11	38783085	38784457	plus	0		
9606	Homo sapiens	110121001	0	live	LOC110121001		VISTA enhancer hs1131			2	NC_000002.12	104416035	104417987	plus	0		
9606	Homo sapiens	110121000	0	live	LOC110121000		VISTA enhancer hs1130			5	NC_000005.10	158162021	158163469	plus	0		
9606	Homo sapiens	110120999	0	live	LOC110120999		VISTA enhancer hs1128			6	NC_000006.12	98381984	98383173	plus	0		
9606	Homo sapiens	110120998	0	live	LOC110120998		VISTA enhancer hs1123			5	NC_000005.10	159090777	159091906	plus	0		
9606	Homo sapiens	110120997	0	live	LOC110120997		VISTA enhancer hs1119			2	NC_000002.12	59249469	59250820	plus	0		
9606	Homo sapiens	110120996	0	live	LOC110120996		VISTA enhancer hs1118			9	NC_000009.12	81552436	81553261	plus	0		
9606	Homo sapiens	110120995	0	live	LOC110120995		VISTA enhancer hs1117			5	NC_000005.10	159081834	159083129	plus	0		
9606	Homo sapiens	110120994	0	live	LOC110120994		VISTA enhancer hs1116			3	NC_000003.12	71397676	71399658	plus	0		
9606	Homo sapiens	110120993	0	live	LOC110120993		VISTA enhancer hs1115			3	NC_000003.12	148288712	148290023	plus	0		
9606	Homo sapiens	110120992	0	live	LOC110120992		VISTA enhancer hs1112			2	NC_000002.12	103292900	103294763	plus	0		
9606	Homo sapiens	110120991	0	live	LOC110120991		VISTA enhancer hs1109			5	NC_000005.10	92605215	92606335	plus	0		
9606	Homo sapiens	110120990	0	live	LOC110120990		VISTA enhancer hs1107			1	NC_000001.11	88220393	88222057	plus	0		
9606	Homo sapiens	110120989	0	live	LOC110120989		VISTA enhancer hs1102			9	NC_000009.12	125760596	125763163	plus	0		
9606	Homo sapiens	110120988	0	live	LOC110120988		VISTA enhancer hs1100			6	NC_000006.12	41592979	41594337	plus	0		
9606	Homo sapiens	110120987	0	live	LOC110120987		VISTA enhancer hs1093			2	NC_000002.12	103175870	103177361	plus	0		
9606	Homo sapiens	110120986	0	live	LOC110120986		VISTA enhancer hs1092			3	NC_000003.12	71104405	71105902	plus	0		
9606	Homo sapiens	110120985	0	live	LOC110120985		VISTA enhancer hs1085			6	NC_000006.12	98641485	98643167	plus	0		
9606	Homo sapiens	110120984	0	live	LOC110120984		VISTA enhancer hs1081			6	NC_000006.12	98454158	98456640	plus	0		
9606	Homo sapiens	110120983	0	live	LOC110120983		VISTA enhancer hs1080			7	NC_000007.14	114621018	114623034	plus	0		
9606	Homo sapiens	110120982	0	live	LOC110120982		VISTA enhancer hs1079			5	NC_000005.10	92805804	92807830	plus	0		
9606	Homo sapiens	110120981	0	live	LOC110120981		VISTA enhancer hs1078			9	NC_000009.12	79609170	79611842	plus	0		
9606	Homo sapiens	110120980	0	live	LOC110120980		VISTA enhancer hs1071			2	NC_000002.12	58572594	58573472	plus	0		
9606	Homo sapiens	110120979	0	live	LOC110120979		VISTA enhancer hs1067			2	NC_000002.12	58748603	58749980	plus	0		
9606	Homo sapiens	110120978	0	live	LOC110120978		VISTA enhancer hs1066			2	NC_000002.12	63048560	63049968	plus	0		
9606	Homo sapiens	110120977	0	live	LOC110120977		VISTA enhancer hs1060			5	NC_000005.10	93278156	93281138	plus	0		
9606	Homo sapiens	110120976	0	live	LOC110120976		VISTA enhancer hs1052			6	NC_000006.12	18536397	18538036	plus	0		
9606	Homo sapiens	110120975	0	live	LOC110120975		VISTA enhancer hs1050			4	NC_000004.12	108610752	108612309	plus	0		
9606	Homo sapiens	110120974	0	live	LOC110120974		VISTA enhancer hs1049			5	NC_000005.10	92979074	92980376	plus	0		
9606	Homo sapiens	110120973	0	live	LOC110120973		VISTA enhancer hs1043			3	NC_000003.12	147407359	147408549	plus	0		
9606	Homo sapiens	110120972	0	live	LOC110120972		VISTA enhancer hs1041			9	NC_000009.12	79395331	79396632	plus	0		
9606	Homo sapiens	110120971	0	live	LOC110120971		VISTA enhancer hs1039			5	NC_000005.10	92695381	92697490	plus	0		
9606	Homo sapiens	110120970	0	live	LOC110120970		VISTA enhancer hs1035			6	NC_000006.12	97626215	97627846	plus	0		
9606	Homo sapiens	110120969	0	live	LOC110120969		VISTA enhancer hs1031			1	NC_000001.11	38726937	38728462	plus	0		
9606	Homo sapiens	110120968	0	live	LOC110120968		VISTA enhancer hs1030			9	NC_000009.12	125754655	125756093	plus	0		
9606	Homo sapiens	110120967	0	live	LOC110120967		VISTA enhancer hs1025			2	NC_000002.12	72897601	72898962	plus	0		
9606	Homo sapiens	110120966	0	live	LOC110120966		VISTA enhancer hs1024			5	NC_000005.10	92977133	92978938	plus	0		
9606	Homo sapiens	110120965	0	live	LOC110120965		VISTA enhancer hs1022			5	NC_000005.10	159059112	159060490	plus	0		
9606	Homo sapiens	110120964	0	live	LOC110120964		VISTA enhancer hs1019			7	NC_000007.14	20799224	20800776	plus	0		
9606	Homo sapiens	110120963	0	live	LOC110120963		VISTA enhancer hs1017			9	NC_000009.12	125883183	125884818	plus	0		
9606	Homo sapiens	110120962	0	live	LOC110120962		VISTA enhancer hs1015			9	NC_000009.12	126157395	126158153	plus	0		
9606	Homo sapiens	110120961	0	live	LOC110120961		VISTA enhancer hs1007			7	NC_000007.14	20958049	20959483	plus	0		
9606	Homo sapiens	110120960	0	live	LOC110120960		VISTA enhancer hs1004			9	NC_000009.12	80066353	80067777	plus	0		
9606	Homo sapiens	110120959	0	live	LOC110120959		VISTA enhancer hs1002			1	NC_000001.11	87642401	87643713	plus	0		
9606	Homo sapiens	110120958	0	live	LOC110120958		VISTA enhancer hs1001			1	NC_000001.11	38246403	38247845	plus	0		
9606	Homo sapiens	110120957	0	live	LOC110120957		VISTA enhancers hs998, hs1354 and hs1540	VISTA enhancer hs1354|VISTA enhancer hs1540|VISTA enhancer hs998		12	NC_000012.12	103011332	103015018	plus	0		
9606	Homo sapiens	110120956	0	live	LOC110120956		VISTA enhancer hs993			12	NC_000012.12	17158850	17160825	plus	0		
9606	Homo sapiens	110120955	0	live	LOC110120955		VISTA enhancer hs980			12	NC_000012.12	17695177	17696413	plus	0		
9606	Homo sapiens	110120954	0	live	LOC110120954		VISTA enhancer hs967			12	NC_000012.12	103090564	103091741	plus	0		
9606	Homo sapiens	110120953	0	live	LOC110120953		VISTA enhancer hs947			18	NC_000018.10	65411026	65411603	plus	0		
9606	Homo sapiens	110120952	0	live	LOC110120952		VISTA enhancers hs935 and hs1032	VISTA enhancer hs1032|VISTA enhancer hs935		10	NC_000010.11	117549689	117551947	plus	0		
9606	Homo sapiens	110120951	0	live	LOC110120951		VISTA enhancer hs924			17	NC_000017.11	2178704	2180995	plus	0		
9606	Homo sapiens	110120950	0	live	LOC110120950		VISTA enhancer hs915			13	NC_000013.11	78401880	78403203	plus	0		
9606	Homo sapiens	110120949	0	live	LOC110120949		VISTA enhancer hs914			20	NC_000020.11	21234152	21236594	plus	0		
9606	Homo sapiens	110120948	0	live	LOC110120948		VISTA enhancer hs895			12	NC_000012.12	24080950	24082700	plus	0		
9606	Homo sapiens	110120947	0	live	LOC110120947		VISTA enhancer hs883			11	NC_000011.10	16290047	16291335	plus	0		
9606	Homo sapiens	110120946	0	live	LOC110120946		VISTA enhancer hs882			13	NC_000013.11	70958905	70960063	plus	0		
9606	Homo sapiens	110120945	0	live	LOC110120945		VISTA enhancer hs881			13	NC_000013.11	66035667	66036616	plus	0		
9606	Homo sapiens	110120944	0	live	LOC110120944		VISTA enhancer hs872			11	NC_000011.10	121929063	121930463	plus	0		
9606	Homo sapiens	110120942	0	live	LOC110120942		VISTA enhancer hs858			19	NC_000019.10	30256150	30257741	plus	0		
9606	Homo sapiens	110120941	0	live	LOC110120941		VISTA enhancer hs855			11	NC_000011.10	31967627	31968476	plus	0		
9606	Homo sapiens	110120940	0	live	LOC110120940		VISTA enhancer hs851			18	NC_000018.10	39183799	39184827	plus	0		
9606	Homo sapiens	110120939	0	live	LOC110120939		VISTA enhancer hs848			16	NC_000016.10	51457888	51459114	plus	0		
